date_hr,residual,season,weathersit_grouped,hr,weekday,temp_bin,hum_bin
2011-05-23_20,4.771484375,2,1,20,1,1,0.0
2011-05-23_21,5.4236297607421875,2,1,21,1,1,0.0
2011-05-23_22,-0.9727020263671875,2,1,22,1,1,0.0
2011-05-23_23,-0.5985946655273438,2,2,23,1,1,0.0
2011-05-24_0,-1.5334739685058594,2,2,0,2,1,0.0
2011-05-24_1,-1.1771659851074219,2,2,1,2,1,0.0
2011-05-24_2,0.059711456298828125,2,2,2,2,1,0.0
2011-05-24_3,-0.27910375595092773,2,2,3,2,1,0.0
2011-05-24_4,0.2151176929473877,2,1,4,2,1,0.0
2011-05-24_5,0.3520927429199219,2,2,5,2,1,0.0
2011-05-24_6,0.17730712890625,2,2,6,2,1,0.0
2011-05-24_7,-7.356292724609375,2,3,7,2,1,0.0
2011-05-24_8,-6.3902587890625,2,3,8,2,1,0.0
2011-05-24_9,-4.3340301513671875,2,2,9,2,1,0.0
2011-05-24_10,-0.6134567260742188,2,1,10,2,1,0.0
2011-05-24_11,7.2902069091796875,2,1,11,2,1,0.0
2011-05-24_12,-2.1179656982421875,2,1,12,2,1,0.0
2011-05-24_13,5.4738922119140625,2,1,13,2,1,0.0
2011-05-24_14,4.465667724609375,2,1,14,2,1,0.0
2011-05-24_15,2.9866790771484375,2,3,15,2,1,0.0
2011-05-24_16,7.177947998046875,2,1,16,2,1,0.0
2011-05-24_17,5.5072021484375,2,1,17,2,1,0.0
2011-05-24_18,20.87396240234375,2,1,18,2,1,0.0
2011-05-24_19,-8.5576171875,2,1,19,2,1,0.0
2011-05-24_20,10.681915283203125,2,1,20,2,1,0.0
2011-05-24_21,-2.910919189453125,2,1,21,2,1,0.0
2011-05-24_22,-3.083648681640625,2,3,22,2,1,0.0
2011-05-24_23,0.6256103515625,2,3,23,2,1,0.0
2011-05-25_0,0.19147872924804688,2,3,0,3,1,0.0
2011-05-25_1,-1.6376514434814453,2,3,1,3,1,0.0
2011-05-25_2,0.13988113403320312,2,2,2,3,1,0.0
2011-05-25_3,-0.5124874114990234,2,1,3,3,1,0.0
2011-05-25_4,-0.16839838027954102,2,1,4,3,1,0.0
2011-05-25_5,-0.17316246032714844,2,1,5,3,1,0.0
2011-05-25_6,-0.27433013916015625,2,1,6,3,1,0.0
2011-05-25_7,-10.336212158203125,2,1,7,3,1,0.0
2011-05-25_8,51.1510009765625,2,1,8,3,1,0.0
2011-05-25_9,-2.3116912841796875,2,1,9,3,1,0.0
2011-05-25_10,-0.6895599365234375,2,1,10,3,1,0.0
2011-05-25_11,0.571929931640625,2,1,11,3,1,0.0
2011-05-25_12,-2.650665283203125,2,1,12,3,1,0.0
2011-05-25_13,-3.1497650146484375,2,1,13,3,1,0.0
2011-05-25_14,-2.534210205078125,2,1,14,3,1,0.0
2011-05-25_15,6.8264923095703125,2,1,15,3,1,0.0
2011-05-25_16,-21.0714111328125,2,1,16,3,1,0.0
2011-05-25_17,70.41015625,2,1,17,3,1,0.0
2011-05-25_18,0.70654296875,2,1,18,3,1,0.0
2011-05-25_19,15.50048828125,2,1,19,3,1,0.0
2011-05-25_20,-20.5418701171875,2,1,20,3,1,0.0
2011-05-25_21,1.431243896484375,2,1,21,3,1,0.0
2011-05-25_22,6.18280029296875,2,1,22,3,1,0.0
2011-05-25_23,0.30908966064453125,2,1,23,3,1,0.0
2011-05-26_0,-0.3190765380859375,2,1,0,4,1,0.0
2011-05-26_1,-0.3741645812988281,2,1,1,4,1,0.0
2011-05-26_2,-1.4762468338012695,2,1,2,4,1,0.0
2011-05-26_3,-0.10617828369140625,2,1,3,4,1,0.0
2011-05-26_4,-0.21383213996887207,2,1,4,4,1,0.0
2011-05-26_5,0.15199661254882812,2,2,5,4,1,0.0
2011-05-26_6,-0.5332260131835938,2,2,6,4,1,0.0
2011-05-26_7,-20.616607666015625,2,2,7,4,1,0.0
2011-05-26_8,25.22235107421875,2,2,8,4,1,0.0
2011-05-26_9,-4.154083251953125,2,1,9,4,1,0.0
2011-05-26_10,-0.1825103759765625,2,1,10,4,1,0.0
2011-05-26_11,7.23016357421875,2,1,11,4,1,0.0
2011-05-26_12,0.7303314208984375,2,1,12,4,1,0.0
2011-05-26_13,2.998626708984375,2,1,13,4,1,0.0
2011-05-26_14,6.7726898193359375,2,1,14,4,1,0.0
2011-05-26_15,0.240966796875,2,2,15,4,1,0.0
2011-05-26_16,-13.98504638671875,2,2,16,4,1,0.0
2011-05-26_17,-15.310028076171875,2,1,17,4,1,0.0
2011-05-26_18,-9.539642333984375,2,1,18,4,1,0.0
2011-05-26_19,-10.615997314453125,2,1,19,4,1,0.0
2011-05-26_20,-2.55108642578125,2,1,20,4,1,0.0
2011-05-26_21,-6.1703033447265625,2,1,21,4,1,0.0
2011-05-26_22,3.651885986328125,2,1,22,4,1,0.0
2011-05-26_23,0.37178802490234375,2,1,23,4,1,0.0
2011-05-27_0,-1.5794677734375,2,1,0,5,1,0.0
2011-05-27_1,-1.7930564880371094,2,1,1,5,1,0.0
2011-05-27_2,0.4076881408691406,2,1,2,5,1,0.0
2011-05-27_3,0.41905784606933594,2,1,3,5,1,0.0
2011-05-27_4,-0.5572781562805176,2,1,4,5,1,0.0
2011-05-27_5,0.4303436279296875,2,1,5,5,1,0.0
2011-05-27_6,0.4541778564453125,2,1,6,5,1,0.0
2011-05-27_7,0.9066162109375,2,1,7,5,1,0.0
2011-05-27_8,-10.74713134765625,2,1,8,5,1,0.0
2011-05-27_9,-6.2746429443359375,2,1,9,5,1,0.0
2011-05-27_10,-3.057647705078125,2,1,10,5,1,0.0
2011-05-27_11,-0.787506103515625,2,2,11,5,1,0.0
2011-05-27_12,0.6156005859375,2,2,12,5,1,0.0
2011-05-27_13,5.7886199951171875,2,1,13,5,1,0.0
2011-05-27_14,-0.66912841796875,2,1,14,5,1,0.0
2011-05-27_15,-21.306793212890625,2,1,15,5,1,0.0
2011-05-27_16,1.51300048828125,2,2,16,5,1,0.0
2011-05-27_17,22.445709228515625,2,1,17,5,1,0.0
2011-05-27_18,-18.196624755859375,2,2,18,5,1,0.0
2011-05-27_19,9.618896484375,2,3,19,5,1,0.0
2011-05-27_20,-1.789520263671875,2,2,20,5,1,0.0
2011-05-27_21,-0.432098388671875,2,1,21,5,1,0.0
2011-05-27_22,-1.84674072265625,2,1,22,5,1,0.0
2011-05-27_23,-0.610809326171875,2,1,23,5,1,0.0
2011-05-28_0,-0.7542877197265625,2,1,0,6,1,0.0
2011-05-28_1,-0.9978790283203125,2,1,1,6,1,0.0
2011-05-28_2,-1.8353729248046875,2,1,2,6,1,0.0
2011-05-28_3,-0.2434091567993164,2,1,3,6,1,0.0
2011-05-28_4,-0.42137575149536133,2,1,4,6,1,0.0
2011-05-28_5,-0.7574410438537598,2,1,5,6,1,0.0
2011-05-28_6,-1.8854312896728516,2,1,6,6,1,0.0
2011-05-28_7,-2.0390090942382812,2,1,7,6,1,0.0
2011-05-28_8,-11.299400329589844,2,1,8,6,1,0.0
2011-05-28_9,-3.2367706298828125,2,1,9,6,1,0.0
2011-05-28_10,5.019439697265625,2,1,10,6,1,0.0
2011-05-28_11,13.782379150390625,2,1,11,6,1,0.0
2011-05-28_12,17.076416015625,2,1,12,6,1,0.0
2011-05-28_13,12.462432861328125,2,1,13,6,1,0.0
2011-05-28_14,9.815338134765625,2,1,14,6,1,0.0
2011-05-28_15,-3.246185302734375,2,1,15,6,1,0.0
2011-05-28_16,10.85894775390625,2,1,16,6,1,0.0
2011-05-28_17,-7.154388427734375,2,1,17,6,1,0.0
2011-05-28_18,16.043670654296875,2,1,18,6,1,0.0
2011-05-28_19,-18.2584228515625,2,1,19,6,1,0.0
2011-05-28_20,-7.1955718994140625,2,1,20,6,1,0.0
2011-05-28_21,1.524566650390625,2,1,21,6,1,0.0
2011-05-28_22,0.63494873046875,2,1,22,6,1,0.0
2011-05-28_23,1.009735107421875,2,1,23,6,1,0.0
2011-05-29_0,-1.0422439575195312,2,1,0,0,1,0.0
2011-05-29_1,-0.7046585083007812,2,1,1,0,1,0.0
2011-05-29_2,1.6218948364257812,2,1,2,0,1,0.0
2011-05-29_3,0.3716468811035156,2,1,3,0,1,0.0
2011-05-29_4,-1.062612533569336,2,1,4,0,1,0.0
2011-05-29_5,-0.8649425506591797,2,1,5,0,1,0.0
2011-05-29_6,-2.1548423767089844,2,2,6,0,1,0.0
2011-05-29_7,-1.354471206665039,2,2,7,0,1,0.0
2011-05-29_8,-2.8893814086914062,2,2,8,0,1,0.0
2011-05-29_9,-3.4932861328125,2,2,9,0,1,0.0
2011-05-29_10,-4.720367431640625,2,2,10,0,1,0.0
2011-05-29_11,8.730987548828125,2,2,11,0,1,0.0
2011-05-29_12,24.81494140625,2,2,12,0,1,0.0
2011-05-29_13,38.280548095703125,2,1,13,0,1,0.0
2011-05-29_14,-3.95086669921875,2,1,14,0,1,0.0
2011-05-29_15,3.956787109375,2,1,15,0,1,0.0
2011-05-29_16,3.23193359375,2,1,16,0,1,0.0
2011-05-29_17,20.100250244140625,2,1,17,0,1,0.0
2011-05-29_18,5.511962890625,2,1,18,0,1,0.0
2011-05-29_19,-13.853179931640625,2,1,19,0,1,0.0
2011-05-29_20,4.9730224609375,2,1,20,0,1,0.0
2011-05-29_21,4.210418701171875,2,1,21,0,1,0.0
2011-05-29_22,-3.3413848876953125,2,1,22,0,1,0.0
2011-05-29_23,-1.8653564453125,2,1,23,0,1,0.0
2011-05-30_0,0.505218505859375,2,1,0,1,1,0.0
2011-05-30_1,-0.37982177734375,2,1,1,1,1,0.0
2011-05-30_2,-2.5915260314941406,2,1,2,1,1,0.0
2011-05-30_3,-1.0909862518310547,2,1,3,1,1,0.0
2011-05-30_4,-0.4889650344848633,2,1,4,1,1,0.0
2011-05-30_5,-1.1165428161621094,2,2,5,1,1,0.0
2011-05-30_6,-2.4798202514648438,2,2,6,1,1,0.0
2011-05-30_7,-3.139617919921875,2,2,7,1,1,0.0
2011-05-30_8,-21.07807159423828,2,2,8,1,1,0.0
2011-05-30_9,-2.293670654296875,2,1,9,1,1,0.0
2011-05-30_10,-3.6695556640625,2,1,10,1,1,0.0
2011-05-30_11,13.20281982421875,2,1,11,1,1,0.0
2011-05-30_12,13.067108154296875,2,1,12,1,1,0.0
2011-05-30_13,18.589111328125,2,1,13,1,1,0.0
2011-05-30_14,8.614654541015625,2,1,14,1,1,0.0
2011-05-30_15,12.2449951171875,2,1,15,1,1,0.0
2011-05-30_16,9.948150634765625,2,1,16,1,1,0.0
2011-05-30_17,-12.961181640625,2,1,17,1,1,0.0
2011-05-30_18,-19.16107177734375,2,1,18,1,1,0.0
2011-05-30_19,2.7568511962890625,2,2,19,1,1,0.0
2011-05-30_20,3.340362548828125,2,1,20,1,1,0.0
2011-05-30_21,-1.478179931640625,2,1,21,1,1,0.0
2011-05-30_22,-3.1167678833007812,2,1,22,1,1,0.0
2011-05-30_23,0.16082382202148438,2,1,23,1,1,0.0
2011-05-31_0,-3.4578514099121094,2,1,0,2,1,0.0
2011-05-31_1,-2.309354782104492,2,1,1,2,1,0.0
2011-05-31_2,-1.177556037902832,2,2,2,2,1,0.0
2011-05-31_3,-0.46640586853027344,2,2,3,2,1,0.0
2011-05-31_4,-1.0691118240356445,2,1,4,2,1,0.0
2011-05-31_5,0.6823654174804688,2,1,5,2,1,0.0
2011-05-31_6,1.4563827514648438,2,1,6,2,1,0.0
2011-05-31_7,0.64959716796875,2,1,7,2,1,0.0
2011-05-31_8,-12.559661865234375,2,1,8,2,1,0.0
2011-05-31_9,0.255584716796875,2,1,9,2,1,0.0
2011-05-31_10,-1.3570480346679688,2,1,10,2,1,0.0
2011-05-31_11,-0.8487167358398438,2,1,11,2,1,0.0
2011-05-31_12,0.0442352294921875,2,1,12,2,1,0.0
2011-05-31_13,-3.515777587890625,2,1,13,2,1,0.0
2011-05-31_14,0.5697021484375,2,1,14,2,1,0.0
2011-05-31_15,4.4498748779296875,2,1,15,2,1,0.0
2011-05-31_16,-0.0548248291015625,2,1,16,2,1,0.0
2011-05-31_17,-37.6695556640625,2,1,17,2,1,0.0
2011-05-31_18,-34.80975341796875,2,1,18,2,1,0.0
2011-05-31_19,-5.810882568359375,2,1,19,2,1,0.0
2011-05-31_20,6.1750335693359375,2,1,20,2,1,0.0
2011-05-31_21,-1.693023681640625,2,1,21,2,1,0.0
2011-05-31_22,-4.01312255859375,2,1,22,2,1,0.0
2011-05-31_23,-0.9896583557128906,2,1,23,2,1,0.0
2011-06-01_0,-1.9661750793457031,2,1,0,3,1,0.0
2011-06-01_1,-2.8016109466552734,2,1,1,3,1,0.0
2011-06-01_2,-1.7709016799926758,2,1,2,3,1,0.0
2011-06-01_3,-0.9285540580749512,2,1,3,3,1,0.0
2011-06-01_4,-1.4879341125488281,2,2,4,3,1,0.0
2011-06-01_5,0.623809814453125,2,2,5,3,1,0.0
2011-06-01_6,-0.28082275390625,2,2,6,3,1,0.0
2011-06-01_7,-2.53167724609375,2,2,7,3,1,0.0
2011-06-01_8,-16.488677978515625,2,2,8,3,1,0.0
2011-06-01_9,-3.91925048828125,2,2,9,3,1,0.0
2011-06-01_10,0.9405670166015625,2,2,10,3,1,0.0
2011-06-01_11,-1.3644485473632812,2,2,11,3,1,0.0
2011-06-01_12,5.335968017578125,2,1,12,3,1,0.0
2011-06-01_13,4.263641357421875,2,1,13,3,1,0.0
2011-06-01_14,-5.931549072265625,2,1,14,3,1,0.0
2011-06-01_15,3.5244293212890625,2,1,15,3,1,0.0
2011-06-01_16,2.557342529296875,2,1,16,3,1,0.0
2011-06-01_17,-17.092987060546875,2,1,17,3,1,0.0
2011-06-01_18,-35.661285400390625,2,3,18,3,1,0.0
2011-06-01_19,-6.01593017578125,2,2,19,3,1,0.0
2011-06-01_20,3.4664459228515625,2,2,20,3,1,0.0
2011-06-01_21,-4.7089385986328125,2,1,21,3,1,0.0
2011-06-01_22,2.155426025390625,2,1,22,3,1,0.0
2011-06-01_23,-1.8463058471679688,2,1,23,3,1,0.0
2011-06-02_0,-1.2996940612792969,2,1,0,4,1,0.0
2011-06-02_1,-0.27859020233154297,2,1,1,4,1,0.0
2011-06-02_2,-0.8379907608032227,2,1,2,4,1,0.0
2011-06-02_3,-0.43434619903564453,2,1,3,4,1,0.0
2011-06-02_4,-0.8821194171905518,2,1,4,4,1,0.0
2011-06-02_5,1.3243141174316406,2,1,5,4,1,0.0
2011-06-02_6,-0.351165771484375,2,1,6,4,1,0.0
2011-06-02_7,-14.641876220703125,2,1,7,4,1,0.0
2011-06-02_8,-2.828826904296875,2,1,8,4,1,0.0
2011-06-02_9,-1.287689208984375,2,1,9,4,1,0.0
2011-06-02_10,-0.66375732421875,2,1,10,4,1,0.0
2011-06-02_11,-0.6082305908203125,2,1,11,4,1,0.0
2011-06-02_12,-3.18316650390625,2,1,12,4,1,0.0
2011-06-02_13,-2.121246337890625,2,1,13,4,1,0.0
2011-06-02_14,1.7823028564453125,2,1,14,4,1,0.0
2011-06-02_15,4.56317138671875,2,1,15,4,1,0.0
2011-06-02_16,-17.77301025390625,2,1,16,4,1,0.0
2011-06-02_17,48.49176025390625,2,1,17,4,1,0.0
2011-06-02_18,-5.6641845703125,2,1,18,4,1,0.0
2011-06-02_19,-7.441650390625,2,1,19,4,1,0.0
2011-06-02_20,7.1729736328125,2,1,20,4,1,0.0
2011-06-02_21,3.99688720703125,2,1,21,4,1,0.0
2011-06-02_22,0.7915496826171875,2,1,22,4,1,0.0
2011-06-02_23,2.26708984375,2,1,23,4,1,0.0
2011-06-03_0,-0.7314529418945312,2,1,0,5,1,0.0
2011-06-03_1,0.5616626739501953,2,1,1,5,1,0.0
2011-06-03_2,-0.09264850616455078,2,1,2,5,1,0.0
2011-06-03_3,0.0691676139831543,2,1,3,5,1,0.0
2011-06-03_4,0.06274700164794922,2,1,4,5,1,0.0
2011-06-03_5,-0.5211410522460938,2,1,5,5,1,0.0
2011-06-03_6,0.82159423828125,2,1,6,5,1,0.0
2011-06-03_7,3.536468505859375,2,1,7,5,1,0.0
2011-06-03_8,45.90924072265625,2,2,8,5,1,0.0
2011-06-03_9,-2.645721435546875,2,1,9,5,1,0.0
2011-06-03_10,3.888427734375,2,1,10,5,1,0.0
2011-06-03_11,5.4200897216796875,2,1,11,5,1,0.0
2011-06-03_12,5.942169189453125,2,1,12,5,1,0.0
2011-06-03_13,5.4463653564453125,2,1,13,5,1,0.0
2011-06-03_14,-3.7146148681640625,2,1,14,5,1,0.0
2011-06-03_15,8.61724853515625,2,1,15,5,1,0.0
2011-06-03_16,-36.541717529296875,2,1,16,5,1,0.0
2011-06-03_17,41.4595947265625,2,1,17,5,1,0.0
2011-06-03_18,29.0181884765625,2,1,18,5,1,0.0
2011-06-03_19,-24.970611572265625,2,1,19,5,1,0.0
2011-06-03_20,-5.678436279296875,2,1,20,5,1,0.0
2011-06-03_21,4.7521209716796875,2,1,21,5,1,0.0
2011-06-03_22,6.7629852294921875,2,1,22,5,1,0.0
2011-06-03_23,7.050628662109375,2,1,23,5,1,0.0
2011-06-04_0,-0.5404815673828125,2,1,0,6,1,0.0
2011-06-04_1,0.318817138671875,2,1,1,6,1,0.0
2011-06-04_2,-0.53216552734375,2,1,2,6,1,0.0
2011-06-04_3,-0.7179355621337891,2,1,3,6,1,0.0
2011-06-04_4,0.6963634490966797,2,1,4,6,1,0.0
2011-06-04_5,-0.04024696350097656,2,1,5,6,1,0.0
2011-06-04_6,-1.8268013000488281,2,1,6,6,1,0.0
2011-06-04_7,-1.89849853515625,2,1,7,6,1,0.0
2011-06-04_8,-9.094223022460938,2,1,8,6,1,0.0
2011-06-04_9,-2.6831207275390625,2,1,9,6,1,0.0
2011-06-04_10,8.2193603515625,2,1,10,6,1,0.0
2011-06-04_11,-23.36138916015625,2,1,11,6,1,0.0
2011-06-04_12,-5.84027099609375,2,1,12,6,1,0.0
2011-06-04_13,1.025909423828125,2,1,13,6,1,0.0
2011-06-04_14,10.21234130859375,2,1,14,6,1,0.0
2011-06-04_15,0.653961181640625,2,2,15,6,1,0.0
2011-06-04_16,7.48663330078125,2,2,16,6,1,0.0
2011-06-04_17,0.735107421875,2,2,17,6,1,0.0
2011-06-04_18,10.61236572265625,2,2,18,6,1,0.0
2011-06-04_19,4.2647705078125,2,2,19,6,1,0.0
2011-06-04_20,1.7856903076171875,2,2,20,6,1,0.0
2011-06-04_21,5.9711151123046875,2,2,21,6,1,0.0
2011-06-04_22,1.367584228515625,2,1,22,6,1,0.0
2011-06-04_23,6.8780975341796875,2,2,23,6,1,0.0
2011-06-05_0,4.535179138183594,2,1,0,0,1,0.0
2011-06-05_1,-0.5035476684570312,2,2,1,0,1,0.0
2011-06-05_2,0.24742507934570312,2,2,2,0,1,0.0
2011-06-05_3,0.3824920654296875,2,2,3,0,1,0.0
2011-06-05_4,0.3374748229980469,2,2,4,0,1,0.0
2011-06-05_5,-1.295793056488037,2,2,5,0,1,0.0
2011-06-05_6,-1.7737655639648438,2,2,6,0,1,0.0
2011-06-05_7,-4.172456741333008,2,2,7,0,1,0.0
2011-06-05_8,-1.4119186401367188,2,2,8,0,1,0.0
2011-06-05_9,-1.155670166015625,2,2,9,0,1,0.0
2011-06-05_10,4.73095703125,2,2,10,0,1,0.0
2011-06-05_11,6.892120361328125,2,2,11,0,1,0.0
2011-06-05_12,6.74560546875,2,2,12,0,1,0.0
2011-06-05_13,17.34332275390625,2,1,13,0,1,0.0
2011-06-05_14,-10.94329833984375,2,1,14,0,1,0.0
2011-06-05_15,3.54888916015625,2,1,15,0,1,0.0
2011-06-05_16,-3.774688720703125,2,1,16,0,1,0.0
2011-06-05_17,-5.638671875,2,1,17,0,1,0.0
2011-06-05_18,-12.2481689453125,2,1,18,0,1,0.0
2011-06-05_19,-36.851806640625,2,1,19,0,1,0.0
2011-06-05_20,11.42681884765625,2,1,20,0,1,0.0
2011-06-05_21,0.184783935546875,2,1,21,0,1,0.0
2011-06-05_22,-3.1792755126953125,2,1,22,0,1,0.0
2011-06-05_23,0.0377197265625,2,1,23,0,1,0.0
2011-06-06_0,-0.1402912139892578,2,1,0,1,1,0.0
2011-06-06_1,-0.870880126953125,2,1,1,1,1,0.0
2011-06-06_2,-0.7289285659790039,2,1,2,1,1,0.0
2011-06-06_3,-0.0395960807800293,2,1,3,1,1,0.0
2011-06-06_4,0.559661865234375,2,1,4,1,1,0.0
2011-06-06_5,-2.222278594970703,2,1,5,1,1,0.0
2011-06-06_6,1.39129638671875,2,1,6,1,1,0.0
2011-06-06_7,-2.243865966796875,2,1,7,1,1,0.0
2011-06-06_8,9.653289794921875,2,1,8,1,1,0.0
2011-06-06_9,-3.51934814453125,2,1,9,1,1,0.0
2011-06-06_10,-4.2013702392578125,2,1,10,1,1,0.0
2011-06-06_11,0.8368148803710938,2,1,11,1,1,0.0
2011-06-06_12,4.05377197265625,2,1,12,1,1,0.0
2011-06-06_13,6.34381103515625,2,1,13,1,1,0.0
2011-06-06_14,0.4115142822265625,2,1,14,1,1,0.0
2011-06-06_15,0.018951416015625,2,1,15,1,1,0.0
2011-06-06_16,0.400115966796875,2,1,16,1,1,0.0
2011-06-06_17,37.4456787109375,2,1,17,1,1,0.0
2011-06-06_18,14.239501953125,2,1,18,1,1,0.0
2011-06-06_19,-21.744110107421875,2,1,19,1,1,0.0
2011-06-06_20,-11.17584228515625,2,1,20,1,1,0.0
2011-06-06_21,-6.17584228515625,2,1,21,1,1,0.0
2011-06-06_22,6.7471466064453125,2,1,22,1,1,0.0
2011-06-06_23,-1.16461181640625,2,1,23,1,1,0.0
2011-06-07_0,-0.22667884826660156,2,1,0,2,1,0.0
2011-06-07_1,-0.7497124671936035,2,1,1,2,1,0.0
2011-06-07_2,-1.3139281272888184,2,1,2,2,1,0.0
2011-06-07_3,0.22086238861083984,2,1,3,2,1,0.0
2011-06-07_4,0.17127561569213867,2,1,4,2,1,0.0
2011-06-07_5,-0.14575576782226562,2,1,5,2,1,0.0
2011-06-07_6,0.5797576904296875,2,1,6,2,1,0.0
2011-06-07_7,-11.08258056640625,2,2,7,2,1,0.0
2011-06-07_8,-7.108917236328125,2,2,8,2,1,0.0
2011-06-07_9,-3.858795166015625,2,2,9,2,1,0.0
2011-06-07_10,-0.15612030029296875,2,2,10,2,1,0.0
2011-06-07_11,-1.4817352294921875,2,2,11,2,1,0.0
2011-06-07_12,1.312774658203125,2,2,12,2,1,0.0
2011-06-07_13,4.1715240478515625,2,2,13,2,1,0.0
2011-06-07_14,0.907379150390625,2,2,14,2,1,0.0
2011-06-07_15,1.2414093017578125,2,2,15,2,1,0.0
2011-06-07_16,-19.963592529296875,2,1,16,2,1,0.0
2011-06-07_17,5.29150390625,2,1,17,2,1,0.0
2011-06-07_18,13.62384033203125,2,1,18,2,1,0.0
2011-06-07_19,-3.725830078125,2,1,19,2,1,0.0
2011-06-07_20,16.6395263671875,2,1,20,2,1,0.0
2011-06-07_21,-3.5313568115234375,2,1,21,2,1,0.0
2011-06-07_22,1.261138916015625,2,1,22,2,1,0.0
2011-06-07_23,1.5519638061523438,2,1,23,2,1,0.0
2011-06-08_0,-2.0211257934570312,2,1,0,3,1,0.0
2011-06-08_1,0.17978286743164062,2,1,1,3,1,0.0
2011-06-08_2,-0.800379753112793,2,1,2,3,1,0.0
2011-06-08_3,-0.0859994888305664,2,1,3,3,1,0.0
2011-06-08_4,-0.4500870704650879,2,1,4,3,1,0.0
2011-06-08_5,-0.10948562622070312,2,1,5,3,1,0.0
2011-06-08_6,-1.393798828125,2,1,6,3,1,0.0
2011-06-08_7,7.17559814453125,2,1,7,3,1,0.0
2011-06-08_8,-2.65118408203125,2,1,8,3,1,0.0
2011-06-08_9,-3.5709991455078125,2,1,9,3,1,0.0
2011-06-08_10,-0.89794921875,2,1,10,3,1,0.0
2011-06-08_11,2.4544830322265625,2,1,11,3,1,0.0
2011-06-08_12,-1.949737548828125,2,1,12,3,1,0.0
2011-06-08_13,-3.137908935546875,2,1,13,3,1,0.0
2011-06-08_14,-1.854766845703125,2,1,14,3,1,0.0
2011-06-08_15,-0.989654541015625,2,1,15,3,1,0.0
2011-06-08_16,-2.5174713134765625,2,1,16,3,1,0.0
2011-06-08_17,-11.9410400390625,2,1,17,3,1,0.0
2011-06-08_18,-12.282928466796875,2,1,18,3,1,0.0
2011-06-08_19,-8.94573974609375,2,1,19,3,1,0.0
2011-06-08_20,-13.19921875,2,1,20,3,1,0.0
2011-06-08_21,-0.87823486328125,2,1,21,3,1,0.0
2011-06-08_22,2.6000823974609375,2,1,22,3,1,0.0
2011-06-08_23,0.8867263793945312,2,1,23,3,1,0.0
2011-06-09_0,-0.5586814880371094,2,2,0,4,1,0.0
2011-06-09_1,-0.7107448577880859,2,1,1,4,1,0.0
2011-06-09_2,-1.310605525970459,2,2,2,4,1,0.0
2011-06-09_3,-1.1207706928253174,2,2,3,4,1,0.0
2011-06-09_4,-1.596125602722168,2,2,4,4,1,0.0
2011-06-09_5,0.5647716522216797,2,2,5,4,1,0.0
2011-06-09_6,-0.28726959228515625,2,2,6,4,1,0.0
2011-06-09_7,-12.838623046875,2,2,7,4,1,0.0
2011-06-09_8,-12.650299072265625,2,2,8,4,1,0.0
2011-06-09_9,-0.6578216552734375,2,1,9,4,1,0.0
2011-06-09_10,-1.2693252563476562,2,1,10,4,1,0.0
2011-06-09_11,0.11772918701171875,2,1,11,4,1,0.0
2011-06-09_12,-1.0138397216796875,2,1,12,4,1,0.0
2011-06-09_13,0.67401123046875,2,1,13,4,1,0.0
2011-06-09_14,0.8836212158203125,2,1,14,4,1,0.0
2011-06-09_15,-0.6517257690429688,2,1,15,4,1,0.0
2011-06-09_16,-6.9543304443359375,2,1,16,4,1,0.0
2011-06-09_17,-31.1544189453125,2,1,17,4,1,0.0
2011-06-09_18,-2.580047607421875,2,1,18,4,1,0.0
2011-06-09_19,-39.37890625,2,2,19,4,1,0.0
2011-06-09_20,11.033294677734375,2,2,20,4,1,0.0
2011-06-09_21,2.7403411865234375,2,3,21,4,1,0.0
2011-06-09_22,0.9799346923828125,2,2,22,4,1,0.0
2011-06-09_23,-2.8882827758789062,2,2,23,4,1,0.0
2011-06-10_0,0.6362686157226562,2,3,0,5,1,0.0
2011-06-10_1,-0.9205379486083984,2,3,1,5,1,0.0
2011-06-10_2,-1.3937034606933594,2,1,2,5,1,0.0
2011-06-10_3,-1.846724033355713,2,1,3,5,1,0.0
2011-06-10_4,-1.256056785583496,2,1,4,5,1,0.0
2011-06-10_5,0.6653041839599609,2,1,5,5,1,0.0
2011-06-10_6,-0.748992919921875,2,1,6,5,1,0.0
2011-06-10_7,4.1409912109375,2,1,7,5,1,0.0
2011-06-10_8,-11.763031005859375,2,1,8,5,1,0.0
2011-06-10_9,-5.8645782470703125,2,1,9,5,1,0.0
2011-06-10_10,0.5797348022460938,2,1,10,5,1,0.0
2011-06-10_11,2.590240478515625,2,1,11,5,1,0.0
2011-06-10_12,-0.6218414306640625,2,1,12,5,1,0.0
2011-06-10_13,4.6100616455078125,2,1,13,5,1,0.0
2011-06-10_14,-0.200408935546875,2,1,14,5,1,0.0
2011-06-10_15,-2.6951751708984375,2,1,15,5,1,0.0
2011-06-10_16,4.386474609375,2,1,16,5,1,0.0
2011-06-10_17,-4.02008056640625,2,1,17,5,1,0.0
2011-06-10_18,8.823272705078125,2,1,18,5,1,0.0
2011-06-10_19,-33.287628173828125,2,1,19,5,1,0.0
2011-06-10_20,8.943023681640625,2,1,20,5,1,0.0
2011-06-10_21,0.44085693359375,2,1,21,5,1,0.0
2011-06-10_22,7.637054443359375,2,1,22,5,1,0.0
2011-06-10_23,4.17791748046875,2,1,23,5,1,0.0
2011-06-11_0,1.8961868286132812,2,1,0,6,1,0.0
