instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,hr_sin,hr_cos,mnth_sin,mnth_cos,weekday_sin,weekday_cos,is_weekend,temp_bucket,cnt_lag1,cnt_roll_6h
123,2011-01-06,1,0,1,8,0,4,1,1,0.16,0.2273,0.59,0.0,219,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,95.0,23.666666666666668
124,2011-01-06,1,0,1,9,0,4,1,2,0.18,0.2424,0.51,0.0,122,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,219.0,59.5
125,2011-01-06,1,0,1,10,0,4,1,1,0.2,0.2576,0.47,0.0,45,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,122.0,79.5
126,2011-01-06,1,0,1,11,0,4,1,1,0.22,0.2576,0.44,0.0896,59,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,45.0,86.83333333333333
127,2011-01-06,1,0,1,12,0,4,1,1,0.26,0.2879,0.35,0.0,84,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,59.0,96.0
128,2011-01-06,1,0,1,13,0,4,1,1,0.26,0.2727,0.35,0.1045,67,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,84.0,104.0
129,2011-01-06,1,0,1,14,0,4,1,1,0.28,0.2727,0.36,0.1642,70,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,67.0,99.33333333333333
130,2011-01-06,1,0,1,15,0,4,1,1,0.28,0.2727,0.36,0.0,62,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,70.0,74.5
131,2011-01-06,1,0,1,16,0,4,1,1,0.26,0.2576,0.38,0.1642,86,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,62.0,64.5
132,2011-01-06,1,0,1,17,0,4,1,1,0.22,0.2273,0.51,0.1642,172,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,86.0,71.33333333333333
133,2011-01-06,1,0,1,18,0,4,1,1,0.22,0.2273,0.51,0.1343,163,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,172.0,90.16666666666667
134,2011-01-06,1,0,1,19,0,4,1,1,0.22,0.2576,0.55,0.0896,112,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,163.0,103.33333333333333
135,2011-01-06,1,0,1,20,0,4,1,1,0.2,0.2121,0.51,0.1642,69,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,112.0,110.83333333333333
136,2011-01-06,1,0,1,21,0,4,1,2,0.22,0.2121,0.55,0.2239,48,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,69.0,110.66666666666667
137,2011-01-06,1,0,1,22,0,4,1,2,0.22,0.2121,0.51,0.2836,52,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,48.0,108.33333333333333
138,2011-01-06,1,0,1,23,0,4,1,2,0.2,0.197,0.59,0.194,23,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,52.0,102.66666666666667
139,2011-01-07,1,0,1,0,0,5,1,2,0.2,0.197,0.64,0.194,17,0.0,1.0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,23.0,77.83333333333333
140,2011-01-07,1,0,1,1,0,5,1,2,0.2,0.197,0.69,0.2239,7,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,17.0,53.5
141,2011-01-07,1,0,1,2,0,5,1,2,0.2,0.197,0.69,0.2239,1,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,7.0,36.0
142,2011-01-07,1,0,1,4,0,5,1,2,0.2,0.2121,0.69,0.1343,1,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,1.0,24.666666666666668
143,2011-01-07,1,0,1,5,0,5,1,3,0.22,0.2727,0.55,0.0,5,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,1.0,16.833333333333332
144,2011-01-07,1,0,1,6,0,5,1,2,0.2,0.2576,0.69,0.0,34,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,5.0,9.0
145,2011-01-07,1,0,1,7,0,5,1,1,0.2,0.2121,0.69,0.1343,84,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,34.0,10.833333333333334
146,2011-01-07,1,0,1,8,0,5,1,1,0.2,0.197,0.51,0.2537,210,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,84.0,22.0
147,2011-01-07,1,0,1,9,0,5,1,1,0.2,0.1818,0.47,0.2985,134,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,210.0,55.833333333333336
148,2011-01-07,1,0,1,10,0,5,1,1,0.22,0.197,0.37,0.3284,63,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,134.0,78.0
149,2011-01-07,1,0,1,11,0,5,1,2,0.2,0.197,0.4,0.2239,67,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,63.0,88.33333333333333
150,2011-01-07,1,0,1,12,0,5,1,2,0.2,0.197,0.37,0.2537,59,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,67.0,98.66666666666667
151,2011-01-07,1,0,1,13,0,5,1,2,0.2,0.1818,0.37,0.2836,73,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,59.0,102.83333333333333
152,2011-01-07,1,0,1,14,0,5,1,2,0.2,0.197,0.4,0.2537,50,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,73.0,101.0
153,2011-01-07,1,0,1,15,0,5,1,2,0.2,0.2121,0.37,0.1642,72,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,50.0,74.33333333333333
154,2011-01-07,1,0,1,16,0,5,1,2,0.2,0.2121,0.37,0.1642,87,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,72.0,64.0
155,2011-01-07,1,0,1,17,0,5,1,2,0.2,0.2576,0.37,0.0,187,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,87.0,68.0
156,2011-01-07,1,0,1,18,0,5,1,1,0.2,0.2273,0.4,0.0896,123,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,187.0,88.0
157,2011-01-07,1,0,1,19,0,5,1,1,0.16,0.197,0.55,0.0896,95,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,123.0,98.66666666666667
158,2011-01-07,1,0,1,20,0,5,1,1,0.18,0.2121,0.47,0.1045,51,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,95.0,102.33333333333333
159,2011-01-07,1,0,1,21,0,5,1,1,0.18,0.197,0.47,0.1343,39,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,51.0,102.5
160,2011-01-07,1,0,1,22,0,5,1,2,0.18,0.197,0.43,0.1642,36,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,39.0,97.0
161,2011-01-07,1,0,1,23,0,5,1,2,0.18,0.197,0.51,0.1642,15,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,36.0,88.5
162,2011-01-08,1,0,1,0,0,6,0,2,0.18,0.197,0.51,0.1642,25,0.0,1.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,15.0,59.833333333333336
163,2011-01-08,1,0,1,1,0,6,0,2,0.18,0.2121,0.55,0.0896,16,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,25.0,43.5
164,2011-01-08,1,0,1,2,0,6,0,2,0.18,0.2424,0.55,0.0,16,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,16.0,30.333333333333332
165,2011-01-08,1,0,1,3,0,6,0,3,0.18,0.197,0.55,0.1642,7,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,16.0,24.5
166,2011-01-08,1,0,1,4,0,6,0,3,0.18,0.197,0.55,0.1642,1,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,7.0,19.166666666666668
167,2011-01-08,1,0,1,5,0,6,0,2,0.16,0.1667,0.74,0.1642,5,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,1.0,13.333333333333334
168,2011-01-08,1,0,1,6,0,6,0,2,0.16,0.1667,0.74,0.1642,2,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,5.0,11.666666666666666
169,2011-01-08,1,0,1,7,0,6,0,2,0.16,0.1818,0.74,0.1045,9,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,2.0,7.833333333333333
170,2011-01-08,1,0,1,8,0,6,0,3,0.16,0.1818,0.93,0.1045,15,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,9.0,6.666666666666667
171,2011-01-08,1,0,1,9,0,6,0,3,0.16,0.1818,0.93,0.1045,20,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,15.0,6.5
172,2011-01-08,1,0,1,10,0,6,0,2,0.18,0.197,0.8,0.1642,61,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,20.0,8.666666666666666
173,2011-01-08,1,0,1,11,0,6,0,2,0.2,0.1818,0.69,0.3881,62,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,61.0,18.666666666666668
174,2011-01-08,1,0,1,12,0,6,0,2,0.2,0.1818,0.59,0.3582,98,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,62.0,28.166666666666668
175,2011-01-08,1,0,1,13,0,6,0,1,0.2,0.1818,0.44,0.3284,102,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,98.0,44.166666666666664
176,2011-01-08,1,0,1,14,0,6,0,1,0.2,0.1667,0.32,0.4925,95,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,102.0,59.666666666666664
177,2011-01-08,1,0,1,15,0,6,0,1,0.2,0.1667,0.32,0.4478,74,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,95.0,73.0
178,2011-01-08,1,0,1,16,0,6,0,1,0.18,0.1364,0.29,0.4478,76,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,74.0,82.0
179,2011-01-08,1,0,1,17,0,6,0,1,0.16,0.1212,0.37,0.5522,69,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,76.0,84.5
180,2011-01-08,1,0,1,18,0,6,0,1,0.14,0.1212,0.39,0.2985,55,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,69.0,85.66666666666667
181,2011-01-08,1,0,1,19,0,6,0,1,0.14,0.1212,0.36,0.2537,30,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,55.0,78.5
182,2011-01-08,1,0,1,20,0,6,0,1,0.12,0.1212,0.36,0.2537,28,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,30.0,66.5
183,2011-01-08,1,0,1,21,0,6,0,1,0.12,0.1061,0.39,0.3582,37,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,28.0,55.333333333333336
184,2011-01-08,1,0,1,22,0,6,0,1,0.12,0.1061,0.36,0.3881,34,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,37.0,49.166666666666664
185,2011-01-08,1,0,1,23,0,6,0,1,0.1,0.0606,0.39,0.4478,22,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,34.0,42.166666666666664
186,2011-01-09,1,0,1,0,0,0,0,1,0.1,0.0758,0.42,0.3881,25,0.0,1.0,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,22.0,34.333333333333336
187,2011-01-09,1,0,1,1,0,0,0,1,0.1,0.0606,0.42,0.4627,12,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,25.0,29.333333333333332
188,2011-01-09,1,0,1,2,0,0,0,1,0.1,0.0606,0.46,0.4627,11,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,12.0,26.333333333333332
189,2011-01-09,1,0,1,3,0,0,0,1,0.1,0.0758,0.46,0.4179,4,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,11.0,23.5
190,2011-01-09,1,0,1,4,0,0,0,1,0.08,0.0909,0.53,0.194,1,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,4.0,18.0
191,2011-01-09,1,0,1,5,0,0,0,1,0.08,0.0909,0.53,0.194,1,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,1.0,12.5
192,2011-01-09,1,0,1,6,0,0,0,1,0.1,0.0909,0.49,0.2836,1,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,1.0,9.0
193,2011-01-09,1,0,1,7,0,0,0,1,0.08,0.0909,0.53,0.194,6,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,1.0,5.0
194,2011-01-09,1,0,1,8,0,0,0,1,0.1,0.0909,0.49,0.2836,10,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,6.0,4.0
195,2011-01-09,1,0,1,9,0,0,0,1,0.12,0.0758,0.46,0.5224,19,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,10.0,3.8333333333333335
196,2011-01-09,1,0,1,10,0,0,0,1,0.14,0.1061,0.43,0.3881,49,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,19.0,6.333333333333333
197,2011-01-09,1,0,1,11,0,0,0,1,0.16,0.1212,0.4,0.5224,49,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,49.0,14.333333333333334
198,2011-01-09,1,0,1,12,0,0,0,1,0.18,0.1364,0.37,0.4478,83,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,49.0,22.333333333333332
199,2011-01-09,1,0,1,13,0,0,0,1,0.2,0.1667,0.34,0.4478,75,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,83.0,36.0
200,2011-01-09,1,0,1,14,0,0,0,1,0.22,0.1818,0.32,0.4627,72,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,75.0,47.5
201,2011-01-09,1,0,1,15,0,0,0,1,0.22,0.197,0.35,0.3582,82,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,72.0,57.833333333333336
202,2011-01-09,1,0,1,16,0,0,0,1,0.2,0.1667,0.34,0.4478,92,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,82.0,68.33333333333333
203,2011-01-09,1,0,1,17,0,0,0,1,0.18,0.1515,0.37,0.3881,62,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,92.0,75.5
204,2011-01-09,1,0,1,18,0,0,0,1,0.16,0.1364,0.4,0.3284,48,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,62.0,77.66666666666667
205,2011-01-09,1,0,1,19,0,0,0,1,0.16,0.1364,0.43,0.3284,41,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,48.0,71.83333333333333
206,2011-01-09,1,0,1,20,0,0,0,1,0.14,0.1212,0.46,0.2537,38,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,41.0,66.16666666666667
207,2011-01-09,1,0,1,21,0,0,0,1,0.14,0.1061,0.46,0.4179,20,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,38.0,60.5
208,2011-01-09,1,0,1,22,0,0,0,1,0.14,0.1212,0.46,0.2985,15,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,20.0,50.166666666666664
209,2011-01-09,1,0,1,23,0,0,0,1,0.12,0.1364,0.5,0.194,6,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,15.0,37.333333333333336
210,2011-01-10,1,0,1,0,0,1,1,1,0.12,0.1212,0.5,0.2836,5,0.0,1.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,6.0,28.0
211,2011-01-10,1,0,1,1,0,1,1,1,0.12,0.1212,0.5,0.2836,1,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,5.0,20.833333333333332
212,2011-01-10,1,0,1,2,0,1,1,1,0.12,0.1212,0.5,0.2239,3,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,1.0,14.166666666666666
213,2011-01-10,1,0,1,3,0,1,1,1,0.12,0.1212,0.5,0.2239,1,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,3.0,8.333333333333334
214,2011-01-10,1,0,1,4,0,1,1,1,0.1,0.1212,0.54,0.1343,3,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,1.0,5.166666666666667
215,2011-01-10,1,0,1,5,0,1,1,1,0.1,0.1061,0.54,0.2537,3,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,3.0,3.1666666666666665
216,2011-01-10,1,0,1,6,0,1,1,1,0.12,0.1212,0.5,0.2836,31,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,3.0,2.6666666666666665
217,2011-01-10,1,0,1,7,0,1,1,1,0.12,0.1212,0.5,0.2239,77,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,31.0,7.0
218,2011-01-10,1,0,1,8,0,1,1,2,0.12,0.1212,0.5,0.2836,188,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,77.0,19.666666666666668
219,2011-01-10,1,0,1,9,0,1,1,2,0.14,0.1212,0.5,0.2537,94,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,188.0,50.5
220,2011-01-10,1,0,1,10,0,1,1,2,0.14,0.1212,0.5,0.2985,31,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,94.0,66.0
221,2011-01-10,1,0,1,11,0,1,1,2,0.16,0.1364,0.47,0.2836,30,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,31.0,70.66666666666667
222,2011-01-10,1,0,1,12,0,1,1,2,0.2,0.1818,0.4,0.2836,52,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,30.0,75.16666666666667
223,2011-01-10,1,0,1,13,0,1,1,2,0.2,0.1818,0.4,0.2836,54,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,52.0,78.66666666666667
224,2011-01-10,1,0,1,14,0,1,1,2,0.2,0.197,0.4,0.2239,47,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,54.0,74.83333333333333
225,2011-01-10,1,0,1,15,0,1,1,2,0.2,0.197,0.4,0.2239,45,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,47.0,51.333333333333336
226,2011-01-10,1,0,1,16,0,1,1,1,0.2,0.2121,0.4,0.1343,74,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,45.0,43.166666666666664
227,2011-01-10,1,0,1,17,0,1,1,1,0.2,0.2273,0.4,0.1045,178,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,74.0,50.333333333333336
228,2011-01-10,1,0,1,18,0,1,1,1,0.2,0.197,0.4,0.2239,155,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,178.0,75.0
229,2011-01-10,1,0,1,19,0,1,1,1,0.16,0.1667,0.47,0.1642,95,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,155.0,92.16666666666667
230,2011-01-10,1,0,1,20,0,1,1,1,0.16,0.1667,0.5,0.1642,74,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,95.0,99.0
231,2011-01-10,1,0,1,21,0,1,1,1,0.14,0.1364,0.59,0.194,38,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,74.0,103.5
232,2011-01-10,1,0,1,22,0,1,1,1,0.14,0.1515,0.59,0.1642,24,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,38.0,102.33333333333333
233,2011-01-10,1,0,1,23,0,1,1,1,0.14,0.1515,0.59,0.1642,18,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,24.0,94.0
234,2011-01-11,1,0,1,0,0,2,1,1,0.14,0.1667,0.59,0.1045,12,0.0,1.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,18.0,67.33333333333333
235,2011-01-11,1,0,1,1,0,2,1,1,0.14,0.1515,0.59,0.1642,3,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,12.0,43.5
236,2011-01-11,1,0,1,2,0,2,1,2,0.16,0.1515,0.55,0.194,3,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,3.0,28.166666666666668
237,2011-01-11,1,0,1,5,0,2,1,2,0.16,0.1818,0.55,0.1343,6,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,3.0,16.333333333333332
238,2011-01-11,1,0,1,6,0,2,1,2,0.16,0.1818,0.55,0.1343,27,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,6.0,11.0
